lot_id,run_id,panel_id,tool_id,chamber,sample_id,x_index,y_index,x_mm,y_mm,zone,source_temp_c,substrate_temp_c,pressure_mTorr,oxygen_flow_sccm,nitrogen_flow_sccm,deposition_rate_a_s,target_thickness_nm,thickness_nm,thickness_error_nm,abs_error_nm,sheet_resistance_ohm_sq,luminance_cd_m2,voltage_v,particle_count,dark_spot_count,defect_type,pass_fail,yield_score
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_29_41,29,41,-9.62,4.94,middle,119.894,82.266,2.8622,18.515,42.087,1.4052,100.0,101.65,1.65,1.65,14.914,771.06,3.2414,0,0,none,pass,96.579
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_30_41,30,41,-9.1,4.94,middle,120.936,83.286,2.851,18.426,42.124,1.4258,100.0,101.251,1.251,1.251,14.985,778.33,3.1833,0,0,none,pass,97.021
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_31_41,31,41,-8.58,4.94,middle,120.875,82.927,2.8764,18.495,42.172,1.439,100.0,100.881,0.881,0.881,15.118,767.44,3.181,1,0,none,pass,94.631
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_32_41,32,41,-8.06,4.94,middle,121.318,83.087,2.8505,18.51,42.214,1.4282,100.0,101.06,1.06,1.06,15.114,768.13,3.1271,0,0,none,pass,98.855
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_33_41,33,41,-7.54,4.94,middle,120.98,82.892,2.8654,18.421,42.118,1.4379,100.0,101.436,1.436,1.436,15.185,779.84,3.2116,0,0,none,pass,98.656
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_34_41,34,41,-7.02,4.94,middle,121.522,83.003,2.8574,18.326,42.278,1.4382,100.0,101.396,1.396,1.396,14.511,769.45,3.168,0,1,none,pass,93.355
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_35_41,35,41,-6.5,4.94,middle,122.135,82.653,2.8341,18.43,42.088,1.4506,100.0,101.101,1.101,1.101,15.176,774.88,3.1587,0,1,none,pass,93.765
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_36_41,36,41,-5.98,4.94,middle,121.17,83.163,2.8551,18.23,41.926,1.4582,100.0,100.201,0.201,0.201,15.253,780.24,3.1533,0,0,none,pass,97.688
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_37_41,37,41,-5.46,4.94,center,120.769,82.817,2.915,18.526,42.123,1.4221,100.0,101.025,1.025,1.025,14.652,779.25,3.2025,0,0,none,pass,99.348
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_38_41,38,41,-4.94,4.94,center,122.868,82.602,2.856,18.437,42.251,1.4567,100.0,101.122,1.122,1.122,15.513,781.21,3.1964,0,0,none,pass,97.252
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_39_41,39,41,-4.42,4.94,center,122.268,83.082,2.8619,18.407,42.152,1.4376,100.0,100.488,0.488,0.488,14.808,788.48,3.2025,0,0,none,pass,96.486
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_40_41,40,41,-3.9,4.94,center,121.484,82.995,2.8556,18.324,41.975,1.4519,100.0,100.137,0.137,0.137,15.13,794.73,3.1423,0,0,none,pass,98.307
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_41_41,41,41,-3.38,4.94,center,121.995,82.806,2.9099,18.392,42.045,1.4508,100.0,100.469,0.469,0.469,15.056,774.41,3.1466,0,0,none,pass,97.666
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_42_41,42,41,-2.86,4.94,center,121.431,83.13,2.8824,18.298,42.139,1.4298,100.0,100.799,0.799,0.799,14.789,774.84,3.1634,1,0,none,pass,95.445
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_43_41,43,41,-2.34,4.94,center,120.266,82.912,2.8328,18.286,41.903,1.4301,100.0,99.853,-0.147,0.147,15.194,795.19,3.1379,0,0,none,pass,99.419
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_44_41,44,41,-1.82,4.94,center,121.015,83.183,2.8632,18.407,41.973,1.4234,100.0,100.874,0.874,0.874,15.134,781.59,3.2094,0,0,none,pass,96.084
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_45_41,45,41,-1.3,4.94,center,121.484,83.126,2.8458,18.402,42.132,1.4268,100.0,100.129,0.129,0.129,15.184,770.78,3.17,1,0,none,pass,96.935
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_46_41,46,41,-0.78,4.94,center,121.264,82.841,2.8878,18.382,42.039,1.4633,100.0,99.569,-0.431,0.431,15.121,796.8,3.1296,0,0,none,pass,98.417
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_47_41,47,41,-0.26,4.94,center,122.073,82.838,2.8531,18.47,42.045,1.4585,100.0,99.93,-0.07,0.07,15.069,788.61,3.1498,0,0,none,pass,99.054
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_48_41,48,41,0.26,4.94,center,121.773,82.685,2.8714,18.279,42.078,1.4618,100.0,100.087,0.087,0.087,14.791,799.89,3.1499,0,0,none,pass,99.498
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_49_41,49,41,0.78,4.94,center,122.076,83.253,2.872,18.374,41.911,1.4417,100.0,100.336,0.336,0.336,15.338,780.82,3.0945,0,0,none,pass,98.433
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_50_41,50,41,1.3,4.94,center,121.339,83.155,2.8574,18.372,42.273,1.4267,100.0,99.608,-0.392,0.392,15.127,768.59,3.1528,1,1,none,pass,93.159
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_51_41,51,41,1.82,4.94,center,121.376,83.021,2.8754,18.499,42.217,1.4419,100.0,99.886,-0.114,0.114,15.191,801.77,3.1547,0,0,none,pass,98.573
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_52_41,52,41,2.34,4.94,center,121.853,83.228,2.8578,18.456,42.296,1.4222,100.0,100.043,0.043,0.043,14.968,808.91,3.1558,0,0,none,pass,98.932
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_53_41,53,41,2.86,4.94,center,120.928,82.627,2.8957,18.44,41.896,1.442,100.0,99.754,-0.246,0.246,14.959,779.02,3.1781,1,0,none,pass,97.782
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_54_41,54,41,3.38,4.94,center,120.818,83.484,2.9006,18.417,42.103,1.4245,100.0,99.625,-0.375,0.375,15.0,780.39,3.1065,0,0,none,pass,99.053
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_55_41,55,41,3.9,4.94,center,122.269,83.42,2.8571,18.525,42.071,1.46,100.0,99.553,-0.447,0.447,15.294,769.36,3.1932,0,0,none,pass,99.74
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_56_41,56,41,4.42,4.94,center,121.11,83.418,2.821,18.452,42.139,1.4342,100.0,99.2,-0.8,0.8,14.845,776.56,3.1899,0,0,none,pass,98.489
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_57_41,57,41,4.94,4.94,center,119.786,83.1,2.8332,18.399,42.39,1.4087,100.0,99.501,-0.499,0.499,15.248,793.74,3.1676,0,0,none,pass,97.808
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_58_41,58,41,5.46,4.94,center,122.282,82.966,2.879,18.528,42.155,1.4711,100.0,99.723,-0.277,0.277,15.256,764.84,3.1857,0,0,none,pass,97.896
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_59_41,59,41,5.98,4.94,middle,121.868,82.877,2.851,18.531,42.149,1.4289,100.0,99.098,-0.902,0.902,15.144,778.99,3.1616,0,0,none,pass,97.821
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_60_41,60,41,6.5,4.94,middle,121.197,83.235,2.8508,18.478,42.101,1.4262,100.0,99.502,-0.498,0.498,15.162,778.11,3.2116,0,0,none,pass,98.279
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_61_41,61,41,7.02,4.94,middle,120.052,83.301,2.8659,18.627,42.149,1.4262,100.0,99.903,-0.097,0.097,15.007,782.86,3.2083,0,0,none,pass,97.957
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_62_41,62,41,7.54,4.94,middle,120.99,83.086,2.8598,18.601,42.174,1.4471,100.0,99.56,-0.44,0.44,14.772,778.11,3.1357,0,1,none,pass,95.301
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_63_41,63,41,8.06,4.94,middle,122.374,83.105,2.8767,18.698,41.945,1.4523,100.0,98.711,-1.289,1.289,15.198,780.63,3.1925,0,0,none,pass,95.941
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_64_41,64,41,8.58,4.94,middle,120.821,82.605,2.8745,18.619,41.978,1.437,100.0,99.437,-0.563,0.563,15.036,792.85,3.166,0,0,none,pass,96.658
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_65_41,65,41,9.1,4.94,middle,120.82,82.562,2.8677,18.649,42.077,1.4237,100.0,99.411,-0.589,0.589,15.094,788.58,3.1434,0,0,none,pass,98.642
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_66_41,66,41,9.62,4.94,middle,120.293,82.906,2.8646,18.673,42.129,1.4307,100.0,99.263,-0.737,0.737,14.97,759.85,3.1828,0,0,none,pass,96.304
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_67_41,67,41,10.14,4.94,middle,121.562,82.912,2.8663,18.585,42.162,1.4294,100.0,98.576,-1.424,1.424,15.533,739.94,3.2569,1,2,dark_spot,fail,81.794
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_68_41,68,41,10.66,4.94,middle,119.973,82.774,2.8625,18.61,42.241,1.4057,100.0,99.428,-0.572,0.572,15.126,773.86,3.1458,0,0,none,pass,99.435
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_69_41,69,41,11.18,4.94,middle,120.673,83.61,2.8379,18.633,42.236,1.4245,100.0,100.138,0.138,0.138,14.96,804.22,3.1323,0,0,none,pass,100.0
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_70_41,70,41,11.7,4.94,middle,121.432,83.196,2.8896,18.571,42.016,1.4391,100.0,98.75,-1.25,1.25,15.17,774.61,3.1749,0,0,none,pass,97.227
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_71_41,71,41,12.22,4.94,middle,121.267,83.203,2.8376,18.608,42.141,1.4414,100.0,99.883,-0.117,0.117,14.841,795.14,3.1485,0,0,none,pass,99.341
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_72_41,72,41,12.74,4.94,middle,121.112,83.083,2.8901,18.504,42.037,1.4363,100.0,99.518,-0.482,0.482,15.327,800.33,3.1506,0,0,none,pass,98.539
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_73_41,73,41,13.26,4.94,middle,122.122,83.433,2.8544,18.622,42.13,1.4648,100.0,100.18,0.18,0.18,15.005,784.88,3.1156,0,0,none,pass,98.623
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_74_41,74,41,13.78,4.94,middle,121.91,83.326,2.8405,18.638,42.247,1.457,100.0,99.688,-0.312,0.312,14.992,790.85,3.1628,0,0,none,pass,99.581
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_75_41,75,41,14.3,4.94,middle,120.358,83.521,2.8856,18.62,41.809,1.4246,100.0,100.488,0.488,0.488,15.017,784.32,3.1681,0,0,none,pass,95.837
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_76_41,76,41,14.82,4.94,middle,122.418,83.343,2.8829,18.653,41.924,1.4573,100.0,100.855,0.855,0.855,15.245,776.29,3.1394,0,0,none,pass,96.415
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_77_41,77,41,15.34,4.94,middle,122.007,83.678,2.8784,18.602,42.253,1.4211,100.0,100.569,0.569,0.569,14.669,801.34,3.1958,0,0,none,pass,98.312
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_78_41,78,41,15.86,4.94,middle,122.019,83.312,2.8938,18.562,42.08,1.4555,100.0,99.909,-0.091,0.091,15.461,784.33,3.1387,1,0,none,pass,96.788
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_79_41,79,41,16.38,4.94,edge,121.62,83.53,2.8393,18.499,42.171,1.4439,100.0,101.311,1.311,1.311,14.808,767.76,3.1738,0,0,none,pass,97.801
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_80_41,80,41,16.9,4.94,edge,121.912,83.177,2.854,18.632,42.091,1.4619,100.0,100.544,0.544,0.544,14.953,773.02,3.1363,0,0,none,pass,99.637
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_81_41,81,41,17.42,4.94,edge,120.232,83.765,2.8665,18.566,42.139,1.394,100.0,101.272,1.272,1.272,14.964,774.85,3.2428,1,0,none,pass,94.943
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_82_41,82,41,17.94,4.94,edge,120.748,83.281,2.8406,18.526,42.23,1.4339,100.0,100.99,0.99,0.99,14.688,787.57,3.1313,0,0,none,pass,96.964
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_83_41,83,41,18.46,4.94,edge,120.049,83.678,2.8839,18.397,42.283,1.4186,100.0,100.631,0.631,0.631,15.035,784.03,3.1384,0,0,none,pass,97.592
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_84_41,84,41,18.98,4.94,edge,120.795,83.503,2.8853,18.401,42.169,1.4342,100.0,101.941,1.941,1.941,15.075,763.16,3.2005,0,0,none,pass,96.582
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_85_41,85,41,19.5,4.94,edge,121.021,83.523,2.8777,18.487,42.093,1.4312,100.0,102.072,2.072,2.072,15.171,763.12,3.2354,1,0,none,pass,92.445
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_86_41,86,41,20.02,4.94,edge,122.216,83.247,2.8731,18.539,41.941,1.4506,100.0,102.477,2.477,2.477,14.907,762.8,3.1783,0,0,none,pass,95.634
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_87_41,87,41,20.54,4.94,edge,121.57,83.598,2.8656,18.491,42.247,1.4623,100.0,102.407,2.407,2.407,14.774,740.59,3.1956,1,1,none,fail,88.484
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_88_41,88,41,21.06,4.94,edge,120.671,83.034,2.8275,18.472,42.195,1.4096,100.0,101.853,1.853,1.853,14.845,775.31,3.1752,0,0,none,pass,94.647
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_89_41,89,41,21.58,4.94,edge,121.19,83.28,2.8186,18.336,42.275,1.4635,100.0,102.491,2.491,2.491,14.845,749.43,3.2228,1,0,none,fail,91.342
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_90_41,90,41,22.1,4.94,edge,121.762,83.651,2.8782,18.321,42.125,1.4431,100.0,102.067,2.067,2.067,14.71,765.66,3.1747,0,0,none,pass,94.859
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_91_41,91,41,22.62,4.94,edge,120.503,83.274,2.8619,18.41,41.942,1.4529,100.0,102.816,2.816,2.816,14.486,742.26,3.2508,1,1,none,fail,88.63
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_92_41,92,41,23.14,4.94,edge,120.446,83.313,2.8446,18.397,42.052,1.4355,100.0,101.969,1.969,1.969,14.894,771.38,3.1303,0,0,none,pass,97.092
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_93_41,93,41,23.66,4.94,edge,121.706,83.518,2.863,18.352,42.231,1.4516,100.0,102.711,2.711,2.711,14.316,774.09,3.19,0,0,none,pass,95.551
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_94_41,94,41,24.18,4.94,edge,121.479,83.837,2.8695,18.317,42.142,1.4451,100.0,102.968,2.968,2.968,14.636,740.51,3.2242,1,1,none,fail,88.352
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_95_41,95,41,24.7,4.94,edge,119.665,83.124,2.8797,18.392,42.09,1.4056,100.0,102.448,2.448,2.448,14.983,743.57,3.1851,0,0,none,pass,95.786
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_00_42,0,42,-24.7,5.46,edge,120.222,82.538,2.8662,18.44,42.106,1.4125,100.0,101.655,1.655,1.655,15.237,780.88,3.1789,0,0,none,pass,95.487
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_01_42,1,42,-24.18,5.46,edge,122.217,82.271,2.8728,18.4,41.866,1.4478,100.0,102.585,2.585,2.585,14.73,748.62,3.224,0,0,none,pass,95.159
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_02_42,2,42,-23.66,5.46,edge,120.091,81.871,2.8835,18.438,42.28,1.4253,100.0,102.532,2.532,2.532,14.878,740.61,3.1921,1,1,none,fail,89.577
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_03_42,3,42,-23.14,5.46,edge,121.802,82.674,2.8382,18.59,41.95,1.4648,100.0,102.727,2.727,2.727,15.139,750.5,3.2056,0,0,none,pass,94.514
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_04_42,4,42,-22.62,5.46,edge,121.629,82.19,2.8671,18.437,42.107,1.444,100.0,102.768,2.768,2.768,14.58,762.87,3.2592,0,0,none,pass,95.632
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_05_42,5,42,-22.1,5.46,edge,121.23,82.406,2.8565,18.454,42.173,1.4447,100.0,102.691,2.691,2.691,14.81,767.94,3.2271,1,0,none,pass,91.713
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_06_42,6,42,-21.58,5.46,edge,121.071,82.11,2.9191,18.59,42.242,1.4136,100.0,103.065,3.065,3.065,14.804,751.35,3.253,1,0,none,fail,91.425
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_07_42,7,42,-21.06,5.46,edge,120.699,82.477,2.9121,18.668,42.174,1.4031,100.0,103.251,3.251,3.251,14.739,759.5,3.2373,0,0,none,pass,92.956
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_08_42,8,42,-20.54,5.46,edge,121.159,82.473,2.8355,18.659,42.475,1.4421,100.0,102.965,2.965,2.965,14.69,760.41,3.1918,0,0,none,pass,94.889
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_09_42,9,42,-20.02,5.46,edge,121.544,82.144,2.8467,18.527,42.093,1.4497,100.0,103.316,3.316,3.316,14.833,744.15,3.2016,0,0,none,pass,92.583
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_10_42,10,42,-19.5,5.46,edge,121.116,82.848,2.897,18.595,42.216,1.4307,100.0,103.791,3.791,3.791,14.453,752.96,3.2587,0,0,none,pass,92.089
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_11_42,11,42,-18.98,5.46,edge,121.359,81.94,2.8717,18.581,42.023,1.424,100.0,102.463,2.463,2.463,14.904,752.83,3.1732,0,0,none,pass,95.472
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_12_42,12,42,-18.46,5.46,edge,121.211,82.751,2.8956,18.615,41.994,1.4408,100.0,103.271,3.271,3.271,14.791,741.5,3.1887,0,0,none,pass,94.987
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_13_42,13,42,-17.94,5.46,edge,120.81,82.717,2.8876,18.521,41.854,1.4248,100.0,103.378,3.378,3.378,14.572,744.33,3.2253,0,0,none,pass,93.186
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_14_42,14,42,-17.42,5.46,edge,120.203,82.54,2.8783,18.579,42.334,1.4097,100.0,102.126,2.126,2.126,14.559,788.53,3.2189,0,0,none,pass,93.825
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_15_42,15,42,-16.9,5.46,edge,121.002,82.202,2.8636,18.593,41.919,1.3993,100.0,102.581,2.581,2.581,14.846,753.95,3.2109,0,0,none,pass,96.705
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_16_42,16,42,-16.38,5.46,edge,120.987,82.833,2.8869,18.58,42.043,1.4335,100.0,102.626,2.626,2.626,14.511,765.16,3.1628,0,0,none,pass,94.911
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_17_42,17,42,-15.86,5.46,edge,120.983,82.715,2.8479,18.561,42.027,1.4566,100.0,102.848,2.848,2.848,14.671,747.12,3.2254,0,0,none,pass,95.464
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_18_42,18,42,-15.34,5.46,middle,120.302,82.621,2.8496,18.633,42.194,1.4079,100.0,102.726,2.726,2.726,14.925,748.52,3.1745,0,0,none,pass,94.963
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_19_42,19,42,-14.82,5.46,middle,120.434,82.873,2.838,18.612,42.124,1.4247,100.0,102.102,2.102,2.102,14.797,752.12,3.1679,0,0,none,pass,95.795
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_20_42,20,42,-14.3,5.46,middle,121.663,82.966,2.8553,18.544,41.999,1.4468,100.0,102.106,2.106,2.106,14.817,720.86,3.2371,2,2,dark_spot,fail,76.743
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_21_42,21,42,-13.78,5.46,middle,121.184,82.791,2.8733,18.553,42.224,1.4585,100.0,102.82,2.82,2.82,14.422,764.48,3.2255,0,0,none,pass,95.601
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_22_42,22,42,-13.26,5.46,middle,121.703,82.751,2.8827,18.564,42.263,1.4556,100.0,101.983,1.983,1.983,14.583,756.22,3.2195,1,0,none,pass,92.462
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_23_42,23,42,-12.74,5.46,middle,120.98,82.793,2.8851,18.548,42.094,1.432,100.0,102.81,2.81,2.81,14.425,762.85,3.2291,1,0,none,pass,93.409
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_24_42,24,42,-12.22,5.46,middle,121.081,82.804,2.874,18.516,42.046,1.444,100.0,102.986,2.986,2.986,14.305,744.89,3.1751,0,0,none,pass,95.291
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_25_42,25,42,-11.7,5.46,middle,120.927,82.853,2.8771,18.621,42.033,1.4437,100.0,102.294,2.294,2.294,14.856,754.23,3.245,0,1,none,pass,92.038
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_26_42,26,42,-11.18,5.46,middle,121.343,82.612,2.8648,18.526,41.784,1.4489,100.0,102.464,2.464,2.464,15.056,774.13,3.1853,0,0,none,pass,95.77
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_27_42,27,42,-10.66,5.46,middle,119.665,82.526,2.855,18.49,42.284,1.4111,100.0,102.739,2.739,2.739,14.565,758.71,3.2172,0,0,none,pass,95.073
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_28_42,28,42,-10.14,5.46,middle,121.659,83.42,2.8903,18.612,42.102,1.4538,100.0,101.648,1.648,1.648,14.972,758.97,3.1718,0,0,none,pass,96.357
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_29_42,29,42,-9.62,5.46,middle,122.004,82.394,2.8577,18.462,41.985,1.4551,100.0,101.444,1.444,1.444,14.849,758.24,3.1604,0,0,none,pass,96.319
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_30_42,30,42,-9.1,5.46,middle,121.833,82.824,2.8791,18.473,41.992,1.4515,100.0,101.508,1.508,1.508,14.87,772.74,3.1773,0,0,none,pass,96.934
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_31_42,31,42,-8.58,5.46,middle,120.221,82.855,2.8785,18.551,42.093,1.4109,100.0,101.539,1.539,1.539,15.187,780.26,3.1709,0,0,none,pass,98.98
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_32_42,32,42,-8.06,5.46,middle,122.304,82.52,2.8592,18.617,42.266,1.4677,100.0,101.56,1.56,1.56,14.852,757.63,3.211,0,0,none,pass,95.951
LOT26A_01,RUN_2026_05_22_A,PNL_A02,TOOL_DP_07,C2,PNL_A02_33_42,33,42,-7.54,5.46,middle,122.048,82.4,2.8686,18.568,41.984,1.4517,100.0,101.198,1.198,1.198,15.116,771.09,3.204,0,0,none,pass,97.071
